id,timestamp,window_start,client_ip,server_ip,direction,protocol,service,src_port,dst_port,size,flags
10769,1759201418.93803,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10770,1759201418.93803,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10771,1759201418.93803,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10772,1759201418.93903,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10773,1759201418.93903,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10774,1759201418.93903,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10775,1759201418.93903,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10776,1759201418.94003,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10777,1759201418.94003,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10778,1759201418.94003,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10779,1759201418.94103,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10780,1759201418.94103,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10781,1759201418.94103,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
10782,1759201418.94103,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10783,1759201418.94234,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10784,1759201418.94234,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10785,1759201418.94284,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10786,1759201418.94284,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10787,1759201418.94284,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10788,1759201418.94284,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10789,1759201418.94385,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10790,1759201418.94385,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10791,1759201418.94385,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10792,1759201418.94485,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
10793,1759201418.94485,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10794,1759201418.94485,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10795,1759201418.94585,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10796,1759201418.94585,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10797,1759201418.94585,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10798,1759201418.94585,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10799,1759201418.94685,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10800,1759201418.94685,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10801,1759201418.94685,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10802,1759201418.94785,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10803,1759201418.94785,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
10804,1759201418.94785,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10805,1759201418.94785,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10806,1759201418.94785,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10807,1759201418.94785,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10808,1759201418.94785,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10809,1759201418.94785,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10810,1759201418.94785,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,79,
10811,1759201418.94785,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
10812,1759201418.95097,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10813,1759201418.95097,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10814,1759201418.95198,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10815,1759201418.95258,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10816,1759201418.95258,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10817,1759201418.95315,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10818,1759201418.95315,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10819,1759201418.95315,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10820,1759201418.95415,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10821,1759201418.95415,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10822,1759201418.95515,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
10823,1759201418.95515,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10824,1759201418.95515,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10825,1759201418.95515,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10826,1759201418.95615,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10827,1759201418.95615,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10828,1759201418.95615,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10829,1759201418.95715,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10830,1759201418.95715,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10831,1759201418.95715,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10832,1759201418.95816,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10833,1759201418.95816,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10834,1759201418.959,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10835,1759201418.959,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10836,1759201418.959,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10837,1759201418.96,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,79,
10838,1759201418.96,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
10839,1759201418.96,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10840,1759201418.96,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
10841,1759201418.961,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10842,1759201418.961,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10843,1759201418.961,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10844,1759201418.962,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10845,1759201418.962,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10846,1759201418.962,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10847,1759201418.962,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10848,1759201418.963,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10849,1759201418.96351,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
10850,1759201418.96351,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10851,1759201418.96351,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10852,1759201418.96351,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10853,1759201418.96451,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10854,1759201418.96451,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10855,1759201418.96451,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10856,1759201418.96451,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10857,1759201418.96451,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10858,1759201418.96451,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10859,1759201418.96451,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10860,1759201418.96451,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10861,1759201418.96451,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10862,1759201418.96743,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10863,1759201418.96743,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10864,1759201418.96743,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10865,1759201418.96743,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10866,1759201418.96844,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10867,1759201418.96915,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
10868,1759201418.96915,2025-09-30T03:03:35Z,176.229.6.55,192.168.0.4,IN,UDP,,27842,31689,1480,
10869,1759201418.96915,2025-09-30T03:03:35Z,176.229.6.55,192.168.0.4,OUT,UDP,,31689,27842,62,
10870,1759201418.97018,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10871,1759201418.97018,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10872,1759201418.97118,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10873,1759201418.97118,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10874,1759201418.97118,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10875,1759201418.97218,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10876,1759201418.97218,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10877,1759201418.97218,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10878,1759201418.97318,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10879,1759201418.97318,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10880,1759201418.97369,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10881,1759201418.97369,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10882,1759201418.97469,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10883,1759201418.97469,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10884,1759201418.97507,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10885,1759201418.97507,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10886,1759201418.97507,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10887,1759201418.97507,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10888,1759201418.97633,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10889,1759201418.97633,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10890,1759201418.97633,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,79,
10891,1759201418.97633,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10892,1759201418.97733,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10893,1759201418.97733,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10894,1759201418.97733,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10895,1759201418.97834,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10896,1759201418.97834,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10897,1759201418.97834,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10898,1759201418.97933,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10899,1759201418.97933,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10900,1759201418.97933,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10901,1759201418.97933,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10902,1759201418.98033,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10903,1759201418.98033,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10904,1759201418.98033,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10905,1759201418.98033,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10906,1759201418.98033,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10907,1759201418.98033,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10908,1759201418.98033,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10909,1759201418.98033,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10910,1759201418.98298,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10911,1759201418.98298,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
10912,1759201418.98298,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10913,1759201418.98298,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10914,1759201418.98405,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10915,1759201418.98506,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10916,1759201418.98506,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10917,1759201418.98506,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10918,1759201418.98577,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10919,1759201418.98577,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10920,1759201418.98577,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,79,
10921,1759201418.98681,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10922,1759201418.98681,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10923,1759201418.98681,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10924,1759201418.9878,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10925,1759201418.9878,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10926,1759201418.9878,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
10927,1759201418.9888,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10928,1759201418.9888,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10929,1759201418.9888,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10930,1759201418.9888,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10931,1759201418.9898,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10932,1759201418.9898,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10933,1759201418.99084,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10934,1759201418.99084,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10935,1759201418.99084,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10936,1759201418.99084,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10937,1759201418.99184,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10938,1759201418.99184,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10939,1759201418.99184,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10940,1759201418.99284,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10941,1759201418.99284,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10942,1759201418.99284,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10943,1759201418.99402,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10944,1759201418.99402,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
10945,1759201418.99402,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10946,1759201418.99402,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10947,1759201418.99501,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10948,1759201418.99501,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10949,1759201418.99501,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10950,1759201418.99601,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10951,1759201418.99601,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10952,1759201418.99601,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10953,1759201418.99601,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10954,1759201418.99601,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10955,1759201418.99601,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10956,1759201418.99601,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10957,1759201418.99601,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10958,1759201418.99601,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10959,1759201418.99601,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10960,1759201418.99601,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10961,1759201418.99601,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,79,
10962,1759201418.99601,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10963,1759201418.99988,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10964,1759201418.99988,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10965,1759201418.99988,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10966,1759201418.99988,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10967,1759201419.00089,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10968,1759201419.00089,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10969,1759201419.00089,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10970,1759201419.00189,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10971,1759201419.00227,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
10972,1759201419.00289,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10973,1759201419.00289,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10974,1759201419.00289,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10975,1759201419.00395,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10976,1759201419.00395,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10977,1759201419.00495,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10978,1759201419.00495,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10979,1759201419.00495,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10980,1759201419.00495,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10981,1759201419.00495,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10982,1759201419.00495,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10983,1759201419.007,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10984,1759201419.007,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10985,1759201419.007,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10986,1759201419.008,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,79,
10987,1759201419.008,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10988,1759201419.008,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10989,1759201419.008,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10990,1759201419.009,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10991,1759201419.009,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10992,1759201419.01,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10993,1759201419.01,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10994,1759201419.01,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10995,1759201419.011,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10996,1759201419.011,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10997,1759201419.011,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
10998,1759201419.011,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
10999,1759201419.012,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
11000,1759201419.012,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,OUT,UDP,,31689,23330,62,
11001,1759201419.013,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
11002,1759201419.013,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
11003,1759201419.013,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
11004,1759201419.013,2025-09-30T03:03:35Z,189.203.85.115,192.168.0.4,IN,UDP,,23330,31689,590,
